DSMUID,MackConfig,SVID,WNsf,TOWsf,Section 0-index,Mack bits
CIDKR0_DAY0_OP_NOM,0,9,1018,433021,0,FBC2FAD1B95E0A01157C10017D580301B2B225AABCF8620D76C4BF058843
CIDKR0_DAY0_OP_NOM,0,9,1018,433021,1,F5E005014A2F150193B3160196E31A0101ABCF3F3391A358F9F96D9A3065
CIDKR0_DAY0_OP_NOM,0,10,1018,433021,0,CC99BC814D2B030100D90B014AFC0901FA4EECDF237F38C0A942151ED04A
CIDKR0_DAY0_OP_NOM,0,10,1018,433021,1,DD830501BA521B01D1891A01B29F1101B981442B88D04AE574214C18E194
CIDKR0_DAY0_OP_NOM,0,11,1018,433021,0,C68506A10F911101A53B1201AA1C0C015C6A18639795DF119134DB3CA5DA
CIDKR0_DAY0_OP_NOM,0,11,1018,433021,1,81F80A01B5B1040129861801B2DA030120648A051F4BE57022768E7BA7FE
CIDKR0_DAY0_OP_NOM,0,12,1018,433021,0,78E7AC712DB31B0190731201E0A80B01C207CA99C76B7262EE1588257974
CIDKR0_DAY0_OP_NOM,0,12,1018,433021,1,403E0D010EC61801EB6C08016CD5130110806EA8AC3B50748240611D52B8
CIDKR0_DAY0_OP_NOM,0,13,1018,433021,0,669343C1418B0C017B980E01F8D107012DB827C1947F2F123FA132A77000
CIDKR0_DAY0_OP_NOM,0,13,1018,433021,1,BFDE0101A82F1101D5781201F67A1B01666C2952AF331804EA12380C53BA
CIDKR0_DAY0_OP_NOM,0,14,1018,433021,0,35BBDE219D430701CA170F016B4C0D016FC94309B4BED93B5137C3EF7386
CIDKR0_DAY0_OP_NOM,0,14,1018,433021,1,A5CF010144461901EF641501037C16010DC327C0A7C6401D29719D74CB29
CIDKR0_DAY0_OP_NOM,0,15,1018,433021,0,D3BBC7818C9D1601469A0E0105161001D1310E26D766A9F4B27F60D24423
CIDKR0_DAY0_OP_NOM,0,15,1018,433021,1,26790801226B14017876070139830101FFE221E21439F15B459C46463747
CIDKR0_DAY0_OP_NOM,0,16,1018,433021,0,751C55418678160198AE0F0178E60901D1F3D1C56BEB4CC3B197DE10D19C
CIDKR0_DAY0_OP_NOM,0,16,1018,433021,1,2C241401A8200401D55D17017FE20501862D11E143462C452DC4528D9C94
CIDKR0_DAY0_OP_NOM,0,17,1018,433021,0,BBE37A81C1400C0158000B01971E1801F9CF38A8E609D084312C3C808528
CIDKR0_DAY0_OP_NOM,0,17,1018,433021,1,E7C71201CCB80D01E4140A0113FD06014D37DF15D99AB7642532B192F379
CIDKR0_DAY0_OP_NOM,0,18,1018,433021,0,295B115128A50C0166D30B01D55811016AB35F8B4095B5F460BE3C2995B8
CIDKR0_DAY0_OP_NOM,0,18,1018,433021,1,E7781301FD040201ECE519010A920301D1043A4D5FD78CFC3B4426CDA0A7
CIDKR0_DAY0_OP_NOM,0,19,1018,433021,0,86BE4F11B8961901DD9D1401BCA912019E19E35B23438475CB1DCA059473
CIDKR0_DAY0_OP_NOM,0,19,1018,433021,1,3ADD0101EA7703018CF91B0184920B01B6BB1C59D2A4323BC47B41E7AD0F
CIDKR0_DAY0_OP_NOM,0,20,1018,433021,0,A678E661B45A1901D9581301FBD8150130C1A61F715FFFB96D0D842E921D
CIDKR0_DAY0_OP_NOM,0,20,1018,433021,1,E413010122B70301A2D51001DF770F01AF4D8CFED7686DFEFC236EC57C54
CIDKR0_DAY0_OP_NOM,0,21,1018,433021,0,7AF3FBD130BE0F01C9501601558714014012BDAE0D1127C518DAD94207DE
CIDKR0_DAY0_OP_NOM,0,21,1018,433021,1,C58209013B2B0E01DAF10201509C1901B9E2D6417BAAE6C1E43F903C0605
CIDKR0_DAY0_OP_NOM,0,22,1018,433021,0,3DDD833157FC0F014B6515013DFB1701F2A000751595343623EC54915F44
CIDKR0_DAY0_OP_NOM,0,22,1018,433021,1,CC550601BDBF1A01618E070197AB090166972BBDAC09A0D4A0E528C72216
CIDKR0_DAY0_OP_NOM,0,23,1018,433021,0,7C663CF17E7E1A012A14180153F2160132EC2A78ABEABB79A6563BDC4953
CIDKR0_DAY0_OP_NOM,0,23,1018,433021,1,76F0050128660701ADA00F019A6C100156EE64BF4128E9C024047DFFF2A7
CIDKR0_DAY0_OP_NOM,0,24,1018,433021,0,E6B4BB01B5751A0187F2110170DE1701FA5EE0625635FCCC89A1DA0AA3A3
CIDKR0_DAY0_OP_NOM,0,24,1018,433021,1,AB770501C1EE07015A1E1B01A6150C0108FD974D0FDC1AB42169C7697AA1
CIDKR0_DAY0_OP_NOM,0,25,1018,433021,0,C7C7EA1128680201258413017BC4140167E7821F055FFF204016EB88B635
CIDKR0_DAY0_OP_NOM,0,25,1018,433021,1,BC21120112CB080150D6030113D50E01F48965A420FFC97D5BF39C3D401A
CIDKR0_DAY0_OP_NOM,0,26,1018,433021,0,888C10718B5405010C7B17014009180189D530105EB3CA9CD13F92EE8F06
CIDKR0_DAY0_OP_NOM,0,26,1018,433021,1,933B1601612707019905040177BE0A010B2B143BB4242FDAD9945A54E679
CIDKR0_DAY0_OP_NOM,0,27,1018,433021,0,F1CA7A71EB340C013A380B01FE0C1201FA5281CE6C121EEB75B9625CA5DA
CIDKR0_DAY0_OP_NOM,0,27,1018,433021,1,A3D3180114710A0155C00D016F3E13013426EAAAAAF87A2B211D83EF04AB
CIDKR0_DAY0_OP_NOM,0,1,1018,433051,0,BB5ED2811BDC0201F0090801BA931301E936867A9372787EFEC8DC913961
CIDKR0_DAY0_OP_NOM,0,1,1018,433051,1,87AD0E019BF31401DC610D01B6C8120177F52D375E79CE16EE2CE6CC2FF0
CIDKR0_DAY0_OP_NOM,0,2,1018,433051,0,99B9E8A129581901B3591401F3880101E61E887686CEADD9A3F8F2DDED16
CIDKR0_DAY0_OP_NOM,0,2,1018,433051,1,6D450301E0501201186D1501B1830A01751E13D5C31060AE7B2E561044E7
CIDKR0_DAY0_OP_NOM,0,3,1018,433051,0,032C269133D60401594102012CE51301B40D10263364E4586DDC73C758E1
CIDKR0_DAY0_OP_NOM,0,3,1018,433051,1,4DFE090125F21401E4191201B9BA19018A4D358FE3B15D4CC11F14221506
CIDKR0_DAY0_OP_NOM,0,4,1018,433051,0,352CE121F55C0901FF8C0301D10A05013FB929E5DA40CB567215BF32E6F2
CIDKR0_DAY0_OP_NOM,0,4,1018,433051,1,C23D0B011DC11A01085E100116EC1B0176E98DCF393F993FBEDC1A3BB2F7
CIDKR0_DAY0_OP_NOM,0,5,1018,433051,0,C3FC7791CCCE040113770601CF62170129DD8DB8F12A917D3F7F9C76038D
CIDKR0_DAY0_OP_NOM,0,5,1018,433051,1,BAC20A01A3871801942509015A301601B480FF1012979BA29E1B4E94B05B
CIDKR0_DAY0_OP_NOM,0,6,1018,433051,0,5DB08091F6D51A0174A31801710F070115B0C950210FC98387046CF8692F
CIDKR0_DAY0_OP_NOM,0,6,1018,433051,1,B61D050103C41601D69511012AF40E014D2171DF7B7C2195AB17C0AE0CE5
CIDKR0_DAY0_OP_NOM,0,7,1018,433051,0,1D74DB5138AB06017FE60801EF0C1701FA7E2EBC4512171725279714E2AA
CIDKR0_DAY0_OP_NOM,0,7,1018,433051,1,EFCE0D01C53618014B611601F6921A01F7A70F6F416A4C6FD0A4A7B511B1
CIDKR0_DAY0_OP_NOM,0,8,1018,433051,0,9E90B9B144760D01B03501010FF40701490A6BD849BD144809F3AFF55B61
CIDKR0_DAY0_OP_NOM,0,8,1018,433051,1,5B8B0F01CE65190186070C01D7CF150122A8C9C4324E362F978FB96F5B2B
CIDKR0_DAY0_OP_NOM,0,9,1018,433051,0,9E1926E1294F0A01BDE61001B223030114835CF43DFC69A5DF43175AB504
CIDKR0_DAY0_OP_NOM,0,9,1018,433051,1,486F0501540C1501FF4B1601577E1A010963354088CB65B636D61BC9B665
CIDKR0_DAY0_OP_NOM,0,10,1018,433051,0,D200398122160301BB0E0B01BE8C0901E5048EC449E4E0A54310D3E77366
CIDKR0_DAY0_OP_NOM,0,10,1018,433051,1,55140501ECB41B01CFDF1A01FC81110198F3AA04E18F6E16686A6E69EF86
CIDKR0_DAY0_OP_NOM,0,11,1018,433051,0,180B0BC17C72110103DC120100150A01A7C0E6024444ADA5DA9B6AEE2F57
CIDKR0_DAY0_OP_NOM,0,11,1018,433051,1,A10C0C015B3E04013D821801E78703015AE6EBB9C013F57106F506949E44
CIDKR0_DAY0_OP_NOM,0,12,1018,433051,0,084A0131DE3F1B01561A1201A4230B0139E750C537349436A8E5405EC1DB
CIDKR0_DAY0_OP_NOM,0,12,1018,433051,1,B0680D01815118011E1E0801673C13018C5C2F614A03376285B764D8189E
CIDKR0_DAY0_OP_NOM,0,13,1018,433051,0,A101177136780C01E82B0E0120A30701BD0FE21DF0CA17CDD38760C29559
CIDKR0_DAY0_OP_NOM,0,13,1018,433051,1,8840010124521101047712018DD61B01EC4EFA311FFDE62FFA3F3B2AB00C
CIDKR0_DAY0_OP_NOM,0,14,1018,433051,0,580D6C91744C070103960F018DF90D01D71CCCC68791BFA1CA0BEDBE0B17
CIDKR0_DAY0_OP_NOM,0,14,1018,433051,1,34CD0101004919019F181501CE361601CD17D522BF2AFE9CDC99DDD133D7
CIDKR0_DAY0_OP_NOM,0,15,1018,433051,0,DA15A1918FDC1601DE370E016622100131B0E351140C03A2FC800D56AE85
CIDKR0_DAY0_OP_NOM,0,15,1018,433051,1,3E8F0801BABD1401C31A0701BF3B01017BCF84BB6FDC2A1FF08349C76427
CIDKR0_DAY0_OP_NOM,0,16,1018,433051,0,91D396917CED1601B0BC0F0168970901258F16A18EE1B529579C37BC2405
CIDKR0_DAY0_OP_NOM,0,16,1018,433051,1,00C01401C6500401F1A617019FDF0501254956945A27C931E54E9BFFBFE0
CIDKR0_DAY0_OP_NOM,0,17,1018,433051,0,CAE36D5123060C0186C60B01286518017B62360FC832CD8163E03B7736D6
CIDKR0_DAY0_OP_NOM,0,17,1018,433051,1,8E98120121C80D01D3350A01C5A6060140E8130F0D8C1F6B85E6B6FDE3C5
CIDKR0_DAY0_OP_NOM,0,18,1018,433051,0,D3EA536183790C01F4D90B01AAFF11012E5D62A3BF23B4E0B8C14D302FAB
CIDKR0_DAY0_OP_NOM,0,18,1018,433051,1,EB5F13017096020117A319019F740301AC921583A512487184E4A90CAA92
CIDKR0_DAY0_OP_NOM,0,19,1018,433051,0,90AD23D103C01901CF371401A0DF12012CF8065D7B230913609F7C50384E
CIDKR0_DAY0_OP_NOM,0,19,1018,433051,1,C48201012C810301432B1B014E330B011376B300945062DA985BB6467AA2
CIDKR0_DAY0_OP_NOM,0,20,1018,433051,0,466AD0315A63190122C113017A881501FD2BCA24B78AC209765F5DDC2520
CIDKR0_DAY0_OP_NOM,0,20,1018,433051,1,87720101ECA1030120701001AC250F01473E02FE15FC5B39F198BDAEB548
CIDKR0_DAY0_OP_NOM,0,21,1018,433051,0,BA46AAB1AC5B0F01990416011FEE1401C1F4FAA5EE30AE6DC15A86C00F49
CIDKR0_DAY0_OP_NOM,0,21,1018,433051,1,D50509015C420E01A3A80201C7251901490DD3AE7EC4830AD26633D4C39D
CIDKR0_DAY0_OP_NOM,0,22,1018,433051,0,FC4E350154420F01E6161501B8261701D5E44BC12A777DBE84F068AC3A44
CIDKR0_DAY0_OP_NOM,0,22,1018,433051,1,19A006013A571A0147BC070198A6090159A6B305D18B32885220F1D2ED2C
CIDKR0_DAY0_OP_NOM,0,23,1018,433051,0,1B9B55814D5E1A016E70180194CB160136343C74A6181009DFAAB6BF2B9D
CIDKR0_DAY0_OP_NOM,0,23,1018,433051,1,4A4E0501EA9D0701EF140F019E8310011ACA463DB8A56C9F8E153A66B3B6
CIDKR0_DAY0_OP_NOM,0,24,1018,433051,0,3C4A7AA102441A0193A11101D7C917015AE4E6F5EB350104C20062BEDFF4
CIDKR0_DAY0_OP_NOM,0,24,1018,433051,1,4F16050125C30701047F1B01993F0C01910020BBFE6FB53856A7E7217AA7
CIDKR0_DAY0_OP_NOM,0,25,1018,433051,0,7478B0910B2B02013EB51301173F1401FB66B04B3A7C15282D32A2E0DAC8
CIDKR0_DAY0_OP_NOM,0,25,1018,433051,1,BD251201CFC8080100D703013CBB0E01A0F712197A2EBFF027D6F9217C9C
CIDKR0_DAY0_OP_NOM,0,26,1018,433051,0,0A92FFC18D3B0501E40C1701A6581801773B9A20657D78A997429CED4966
CIDKR0_DAY0_OP_NOM,0,26,1018,433051,1,FD4D160125200701BB040401F0180A01C5D1C2F1B68068112740CF42D1F4
CIDKR0_DAY0_OP_NOM,0,27,1018,433051,0,88259121C1310C01B5D90B0197B512016A994B0BCF638F270E0DE972D057
CIDKR0_DAY0_OP_NOM,0,27,1018,433051,1,82B4180157C70A01BEB10D0118531301F110224D1C212FDE4A145BC988A5
CIDKR0_DAY0_OP_NOM,0,1,1018,433081,0,E7C090D1E0BD020106A50801A2071301707EBDD8691B052003E0240B6DE1
CIDKR0_DAY0_OP_NOM,0,1,1018,433081,1,48FA0E01220D140198C20D01E9DB1201374468527FF1F8A8F4583B8B5AFE
CIDKR0_DAY0_OP_NOM,0,2,1018,433081,0,CE2DB6E1BEC61901EE091401433801013B8E5F1585531F8ED124454C215F
CIDKR0_DAY0_OP_NOM,0,2,1018,433081,1,05640301336E12010E8B15018CBE0A0169FC41BDF7ED9F5C3BE66C6749D8
CIDKR0_DAY0_OP_NOM,0,3,1018,433081,0,AEEE23215E7004018D920201533C1301A6A2AFB3169ECB0DE838564F280F
CIDKR0_DAY0_OP_NOM,0,3,1018,433081,1,DC4B0901A560140155FC1201DE5A1901E37AEF62DB3416090C487F7E422E
CIDKR0_DAY0_OP_NOM,0,4,1018,433081,0,74433DB176C10901C36C03015195050165A435EA89C29CE458367ABA6A17
CIDKR0_DAY0_OP_NOM,0,4,1018,433081,1,25170B01C9131A01874A10015A551B01BF475F18887DADDC403197C5D8EA
CIDKR0_DAY0_OP_NOM,0,5,1018,433081,0,28BA1671F70804019D5C060196CE17017643835E38C553A95BBFBA61CD36
CIDKR0_DAY0_OP_NOM,0,5,1018,433081,1,2C480A01F2DB1801F628090137B71601C6F65A15A33F760DEC61C77CCCA1
CIDKR0_DAY0_OP_NOM,0,6,1018,433081,0,47382F7130841A014DBC18016AAA070196774A0545065F2B9D814A55C1BF
CIDKR0_DAY0_OP_NOM,0,6,1018,433081,1,778B0501897A16016CFD1101CFF10E01B9BDF52640EB9072EE521C73C746
CIDKR0_DAY0_OP_NOM,0,7,1018,433081,0,141B5F416875060184F20801CE6E1701AB333644C4E7D2E60E69FF5796D3
CIDKR0_DAY0_OP_NOM,0,7,1018,433081,1,0EEC0D01588A1801692B1601B90E1A01FF600BF7A50F81567378006B32FD
CIDKR0_DAY0_OP_NOM,0,8,1018,433081,0,4B5A7F211F3D0D0128E50101F86B07015D4AE99DDF532D52D5A26CD68F54
CIDKR0_DAY0_OP_NOM,0,8,1018,433081,1,2DE60F011BAA19018C780C019B9C15018E2A8AB806321FEFB469D273EBC3
CIDKR0_DAY0_OP_NOM,0,9,1018,433081,0,84DD8CA10F6D0A0146FF1001F4C603013B3F8794829C51FAD5DC67AEE27B
CIDKR0_DAY0_OP_NOM,0,9,1018,433081,1,93930501D5741501069316015E621A01975DF8DD4AB824E263EB1344D8FF
CIDKR0_DAY0_OP_NOM,0,10,1018,433081,0,F6FBCF616F6A0301E13D0B016E31090191BBF99BF1F6A39EC076E671DCF5
CIDKR0_DAY0_OP_NOM,0,10,1018,433081,1,7AD10501A6851B01D8CA1A01FC67110109462ABA790B815B41989CC82DF5
CIDKR0_DAY0_OP_NOM,0,11,1018,433081,0,F009ACE1E3581101D041120183CF0A01432FD6A5E250E1A68BB205734833
CIDKR0_DAY0_OP_NOM,0,11,1018,433081,1,98D60C01A1650401388F180180B803011287B8385A2B9B0718002CD35F35
CIDKR0_DAY0_OP_NOM,0,12,1018,433081,0,519A9E81584F1B01B08A1201ECFC0B011D2C0D8C7C5ACDC491E1B821692F
CIDKR0_DAY0_OP_NOM,0,12,1018,433081,1,48410D011FC2180191D808010ECC1301F20D6D25A523ADB0A1D4C6E40BE2
CIDKR0_DAY0_OP_NOM,0,13,1018,433081,0,338C27F1808C0C0102CD0E01529A0701FBFB273B18F187059534AD16B93F
CIDKR0_DAY0_OP_NOM,0,13,1018,433081,1,AAF9010165231101D5BD1B01CACC1201357A6509D99D27EF2433BD457BB4
CIDKR0_DAY0_OP_NOM,0,14,1018,433081,0,EB6A3C9181000701AA0E0F011CDD0D0114FF58A4E022C14D768CEA5E1ADC
CIDKR0_DAY0_OP_NOM,0,14,1018,433081,1,48440101B78F1901593B1501209016016AED3C4D8BA9F34DA10116CBAA02
CIDKR0_DAY0_OP_NOM,0,15,1018,433081,0,BDDA29F1A0E71601E5140E01E5951001848881B6060376A97DC086A7BBF9
CIDKR0_DAY0_OP_NOM,0,15,1018,433081,1,43860801B00A14012609070197100101C8398C61FB94A1CE9CB114FDBAA4
CIDKR0_DAY0_OP_NOM,0,16,1018,433081,0,1A40000152DC16010F910F0128DA0901A3792637D820B8B254274A3AD0F8
CIDKR0_DAY0_OP_NOM,0,16,1018,433081,1,143614010E8704012B3717014A5B05010DAD8166DE7DC00CE4C2BAF7BEE6
CIDKR0_DAY0_OP_NOM,0,17,1018,433081,0,C91E1F11B2920C018FD30B01A678180134ED5EB5E4EE066438E61376E7F2
CIDKR0_DAY0_OP_NOM,0,17,1018,433081,1,6C531201E3B80D01D5C50A018A550601D1DC2106A3DC16B82CDEB5120DFB
CIDKR0_DAY0_OP_NOM,0,18,1018,433081,0,8CDE6C81F1600C017AE00B019DD911013435965984B267B597230F75AFAB
CIDKR0_DAY0_OP_NOM,0,18,1018,433081,1,94B3130122FE0201798B1901930603013B8FB024642C981D89E1DBCD10AB
CIDKR0_DAY0_OP_NOM,0,19,1018,433081,0,4608A9B111AA190104B31401CC2812014AD1AAF11C2D2C70A541E7D0A3BC
CIDKR0_DAY0_OP_NOM,0,19,1018,433081,1,D48C0101DD480301AE041B016F880B01DF6C133AF4D29A51C196BB4E8A20
CIDKR0_DAY0_OP_NOM,0,20,1018,433081,0,E2006D21621D19019A561301685A1501A362AE1AF7F48C3BADE639B34FF4
CIDKR0_DAY0_OP_NOM,0,20,1018,433081,1,1691010142C3030185FC1001CA2D0F01EA85EA647B5C666C653A49FA2A6F
CIDKR0_DAY0_OP_NOM,0,21,1018,433081,0,D82EE4F1D8AA0F01909C1601278F1401D4009AD4B5D9DAF64DA16B9D3629
CIDKR0_DAY0_OP_NOM,0,21,1018,433081,1,90260901A9620E01B62B0201CF8A19012146768B6F96C64F8C04C589967A
CIDKR0_DAY0_OP_NOM,0,22,1018,433081,0,583EF1B1651E0F01385515017AD31701F9558794C240497A8D571DCFBDC0
CIDKR0_DAY0_OP_NOM,0,22,1018,433081,1,792106016D701A01FBCA0701710709012E4AC5ACA98E79D936B9A5FA7173
CIDKR0_DAY0_OP_NOM,0,23,1018,433081,0,64192CC1B6D81A01B5651801586D1601A13AA5B9E3311A935A0CED75C059
CIDKR0_DAY0_OP_NOM,0,23,1018,433081,1,CDC8050179EA0701BE8F0F01B39A10012E8B4F7547F24598FB2024747565
CIDKR0_DAY0_OP_NOM,0,24,1018,433081,0,7E6418D141471A01700A1101D0021701A0099019B6739CC07C507A0E125E
CIDKR0_DAY0_OP_NOM,0,24,1018,433081,1,13EC0501659B07018E731B015CC80C015A149004B8112CC864BA24418B55
CIDKR0_DAY0_OP_NOM,0,25,1018,433081,0,1739B171F7BC0201180A13012BE414017C8EF00B6028DC8313CB61D2570F
CIDKR0_DAY0_OP_NOM,0,25,1018,433081,1,DE471201BE2608018F81030156C10E010FC8926D165138FAB84C00FCAD92
CIDKR0_DAY0_OP_NOM,0,26,1018,433081,0,7ACDAE412E51050198B01701B8581801A505EAA0020260ECB76BB6307866
CIDKR0_DAY0_OP_NOM,0,26,1018,433081,1,D2EB1601B20507015C5D0401A96F0A01E51897FFF470D983B839620C6627
CIDKR0_DAY0_OP_NOM,0,27,1018,433081,0,D821C331B6960C01639A0B0174EE1201A563B99700C94C87ADA70C90A7DA
CIDKR0_DAY0_OP_NOM,0,27,1018,433081,1,4F651801868A0A0167F00D01DD2B1301BCF15C299104EA9617E4D2896835
CIDKR0_DAY0_OP_NOM,0,1,1018,433111,0,BB3E5AC166EE0201C6A408018BB21301D577548F0670B1731B084617D3D0
CIDKR0_DAY0_OP_NOM,0,1,1018,433111,1,A99D0E016F9E1401A9140D01A8AA120112D32E2350931F84AD3DA9F264FA
CIDKR0_DAY0_OP_NOM,0,2,1018,433111,0,148A33010F851901FFC714013C160101BADB6BAE6F156F5E5D435FA889FF
CIDKR0_DAY0_OP_NOM,0,2,1018,433111,1,0D840301AA7712018301150174D80A01308A854C50398EF16F5977A4FD48
CIDKR0_DAY0_OP_NOM,0,3,1018,433111,0,9CEEBC01C3C6040197A5020185471301DAB7E1052C243FEDF9A6AD8B980C
CIDKR0_DAY0_OP_NOM,0,3,1018,433111,1,11CA09017482140178E2120102D519011D3D6C6C8FD1E6CE84FFCD0B0849
CIDKR0_DAY0_OP_NOM,0,4,1018,433111,0,1004C5E11CA609018D6203012189050143BB7076B72ADA8DF55E9937AB93
CIDKR0_DAY0_OP_NOM,0,4,1018,433111,1,1B6D0B0174001A01CF48100127711B016CADA4FC5532DA8A49CD53042DA8
CIDKR0_DAY0_OP_NOM,0,5,1018,433111,0,E087E38110740401F4F4060132A8170176350BE53DB8A36650450FF96CE0
CIDKR0_DAY0_OP_NOM,0,5,1018,433111,1,83350A017DC21801CF5F09019C1C16012DE4BCA77C77417EA0175782F695
CIDKR0_DAY0_OP_NOM,0,6,1018,433111,0,5CC6956129081A01CC741801654D0701B3446E939EEB851A6FD3F0822489
CIDKR0_DAY0_OP_NOM,0,6,1018,433111,1,50D3050104C41601F6061101FDA30E01CA01D29616B7DDFB35B7E85C3166
CIDKR0_DAY0_OP_NOM,0,7,1018,433111,0,5F605BE10CD7060118E008013F881701303D523420D05ED03D9F8FE30C9E
CIDKR0_DAY0_OP_NOM,0,7,1018,433111,1,4D230D0129D31801357C160193AD1A012CAFC0F637BC59918DB5D7E6F7BF
CIDKR0_DAY0_OP_NOM,0,8,1018,433111,0,C590E201543A0D013FF0010172EE0701E14865F1CEED041488FD635845CF
CIDKR0_DAY0_OP_NOM,0,8,1018,433111,1,269A0F01D0B619011DB20C01761815011AC88788DD49214B047A8E980F38
CIDKR0_DAY0_OP_NOM,0,9,1018,433111,0,1DF03721B24F0A0117A1100194C503012D502B8637C7D9D62BC8CEFB5021
CIDKR0_DAY0_OP_NOM,0,9,1018,433111,1,CA4B050175F41501B6371601A8561A0133F0E5FD99D286DA69D057770C2A
CIDKR0_DAY0_OP_NOM,0,10,1018,433111,0,89E3CFE1F0D0030180550B01731A09011F6CC523AFD6A1C80D04A9D1FD3B
CIDKR0_DAY0_OP_NOM,0,10,1018,433111,1,725F0501E0991B0156521A01753C1101402EE9459C49A2E6778C295329C2
CIDKR0_DAY0_OP_NOM,0,11,1018,433111,0,715FC661BC161101F23F1201C1800A01D1CC9E3528CD9E4F65E1758FA5BE
CIDKR0_DAY0_OP_NOM,0,11,1018,433111,1,96410C01972204015DF91801003A03014E9ABD72680A63F109A96F61CBB2
CIDKR0_DAY0_OP_NOM,0,12,1018,433111,0,BBC4DA918F151B016B221201A1790B010CBB5FB085F360E9D14C068DFDE5
CIDKR0_DAY0_OP_NOM,0,12,1018,433111,1,5FA50D01D29C18011C70080190951301452BEC9144DB49A784B908CA0D24
CIDKR0_DAY0_OP_NOM,0,13,1018,433111,0,BCC5DAD1183F0C01D5B80E01FEAB07015823D58954C72B3509974F75694B
CIDKR0_DAY0_OP_NOM,0,13,1018,433111,1,15F00101BD4D1101A9861B01DFCA1201A18DAF64683FB9380D513570EEDE
CIDKR0_DAY0_OP_NOM,0,14,1018,433111,0,68D9C9D16DDB0701AAC80F01205F0D016952E6FF78E21C02E567C9ADCBA9
CIDKR0_DAY0_OP_NOM,0,14,1018,433111,1,294A010120081901474A1501FACC1601C48B6FAEB1D4B5CAB445ADE500A9
CIDKR0_DAY0_OP_NOM,0,15,1018,433111,0,1C0267F1520F160173F00E01DD8110017C19FCD267BB22353C54D980B833
CIDKR0_DAY0_OP_NOM,0,15,1018,433111,1,42C7080111C414012EA307019E530101FF404D1EC2B616B602821C7DB6A1
CIDKR0_DAY0_OP_NOM,0,16,1018,433111,0,FDBD445175701601B9A90F014B2B09019159CAA9047F849067D2383F8117
CIDKR0_DAY0_OP_NOM,0,16,1018,433111,1,AC3C14015AC6040164AB170182A6050127235F7E99AC3603FA06515214EB
CIDKR0_DAY0_OP_NOM,0,17,1018,433111,0,4EA7FDE128F30C0148DA0B016D561801769F9DE5178D0F878CC08BE1FA57
CIDKR0_DAY0_OP_NOM,0,17,1018,433111,1,158E1201FEB70D01D48D0A01850A060141AACE40BF82841D5930728275DC
CIDKR0_DAY0_OP_NOM,0,18,1018,433111,0,66C586E1B49C0C0192A90B01096F11018A1E7129CE24A361588B59FABAA6
CIDKR0_DAY0_OP_NOM,0,18,1018,433111,1,B13A1301EAF9020100191901B3460301E3CD567D1634EB46B7AF5427674A
CIDKR0_DAY0_OP_NOM,0,19,1018,433111,0,A7656581426F1901789C140190961201A4C7C9C891CE67908B615D7DEC03
CIDKR0_DAY0_OP_NOM,0,19,1018,433111,1,ADBB0101BAFD03016B551B016FDE0B017CBCBE6C9D901635FACADAA262C6
CIDKR0_DAY0_OP_NOM,0,20,1018,433111,0,225FE341D35F1901E1DD1301B7461501F0A554C8808236E938554C034C88
CIDKR0_DAY0_OP_NOM,0,20,1018,433111,1,1AA5010120A50301B69F10011DC30F0189390CF2EAA06DAB0BC7D693EB28
CIDKR0_DAY0_OP_NOM,0,21,1018,433111,0,41A04AE187EC0F0127971601698814012D9C4D6972729BBAF14801BB5A43
CIDKR0_DAY0_OP_NOM,0,21,1018,433111,1,4213090132D50E01031002013E261901A298824636CB9BF130B4D9445DEB
CIDKR0_DAY0_OP_NOM,0,22,1018,433111,0,27A4B4817C8F0F01AA5D1501900A170154C5FD2F20B74B710C9467D5B556
CIDKR0_DAY0_OP_NOM,0,22,1018,433111,1,7F2806015EFC1A01A9FF070146EF09018E50E4D41895AFFF0E75D3AE50C5
CIDKR0_DAY0_OP_NOM,0,23,1018,433111,0,AA8E8DF118521A0115F11801F0D01601E589BB255DED38BAD2E303780516
CIDKR0_DAY0_OP_NOM,0,23,1018,433111,1,3CCA0501D6C60701621D0F016C1810015A08DEF0A379DD08679BB6194D36
CIDKR0_DAY0_OP_NOM,0,24,1018,433111,0,AA7F870149281A0174181101121717018B64ED3777FFEBC33D9955A44220
CIDKR0_DAY0_OP_NOM,0,24,1018,433111,1,39AE05015A8E0701CC181B01DD030C01D9E36D6BC4EE147B14260B0BDA06
CIDKR0_DAY0_OP_NOM,0,25,1018,433111,0,FE221DD185B102012470130175F71401BA581327A480861C575C885960E6
CIDKR0_DAY0_OP_NOM,0,25,1018,433111,1,5A6E1201B08C0801F9AB0301425F0E019BF575A4A49FFCE67F1213F3032D
CIDKR0_DAY0_OP_NOM,0,26,1018,433111,0,55B017919C0B05018D7A17018FFD180142226CD19CF56AC111EC2DB58EB4
CIDKR0_DAY0_OP_NOM,0,26,1018,433111,1,06211601F9FB070169D0040109C60A01B9F27C6F0CB63296F03CC3E8E6B8
CIDKR0_DAY0_OP_NOM,0,27,1018,433111,0,99173B81A6BA0C011BA90B01F3E11201DA7E846AB3CF61FA85C413288EC7
CIDKR0_DAY0_OP_NOM,0,27,1018,433111,1,62381801B5540A0167180D017AED13010BF2EB525714F6B55D5058A55B8C
CIDKR0_DAY0_OP_NOM,0,1,1018,433141,0,ADF3F7F1F18702011AE8080156741301B798DBAC47046C23D82D225C8A42
